NU_ANO_CENSO;NO_REGIAO;CO_REGIAO;NO_UF;SG_UF;CO_UF;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_DEPENDENCIA;TP_LOCALIZACAO;LATITUDE;LONGITUDE;TP_SITUACAO_FUNCIONAMENTO;IN_EJA;IN_PROFISSIONALIZANTE;IN_COMUM_CRECHE;IN_COMUM_PRE;IN_COMUM_FUND_AI;IN_COMUM_FUND_AF;IN_COMUM_MEDIO_MEDIO;IN_COMUM_MEDIO_INTEGRADO;IN_COMUM_MEDIO_FIC;IN_COMUM_MEDIO_NORMAL
2025;Nordeste;2;Paraíba;PB;25;2507507;CENTRO EDUCACIONAL APROVA NEXUS LTDA;25132032;4;1;;;1;1;0;0;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;ALGORITMO COLEGIO E CURSO;25132059;4;1;;;1;0;1;0;0;0;1;0;0;1;0
2025;Nordeste;2;Paraíba;PB;25;2507507;SABER INSTITUTO EDUCACIONAL;25132202;4;1;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;SISTEMA DE ENSINO META LTDA;25132350;4;1;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;JANIO DE SA BRAGA FILHO;25132369;4;1;;;1;0;0;0;0;1;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;JOAO PESSOA CURSOS TECNICOS LTDA;25132407;4;1;;;1;0;1;0;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CENTRO DE DESENVOLVIMENTO INFANTIL RISOS KIDS;25132512;4;1;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;COLEGIO BATISTA BRASIL - PRAIA - JOAO PESSOA;25132598;4;1;-7.11446952;-34.83360045;1;0;0;1;1;1;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;INSTITUTO EDUCACIONAL CRESCER;25132644;4;1;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;COLEGIO LIMA BANDEIRA LIDERA;25132687;4;1;;;1;0;0;1;1;1;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;COLEGIO VIP QI KIDS;25132776;4;1;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CENTRO DE EDUCACAO DE JOVENS E ADULTOS E INTEGRACAO PROFISSIONAL - CEJAPRO;25132849;4;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2507507;COLEGIO MASTER BAIRRO DOS ESTADOS;25132865;4;1;;;1;0;0;1;1;1;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;EM ANTONIA LUCIA NAVARRO BRAGA;25132881;3;1;;;1;1;0;0;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;COLEGIO VILA LTDA;25133012;4;1;;;1;0;0;1;1;1;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;KAIROS EPITACIO COLEGIO LTDA ME;25133047;4;1;;;1;0;0;0;0;0;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;ESCOLA MUNDO MAGICO LTDA;25133250;4;1;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;SCHOLA DIGITAL EIRELI;25133349;4;1;;;1;0;1;0;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;ESCOLA CRESCER;25133357;4;1;;;1;0;0;1;1;1;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CENTRO DE EDUCACAO MDW;25133454;4;1;;;1;0;0;0;0;0;0;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CENTRO PESSOENSE DE EDUCACAO LTDA - AMBIENTAL;25133500;4;1;;;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CMEI RICARDO BRINDEIRO;25133543;3;1;;;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CMEI AMIGUINHOS;25133551;3;1;;;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;EM ANTONIO NOMINANDO DINIZ;25133560;3;1;;;1;0;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;ESCOLA TECNICA ESTADUAL DE ARTES TECNOLOGIA E ECONOMIA CRIATIVA POETA JUCA PONTES;25133667;2;1;;;1;0;1;0;0;0;0;0;1;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CENTRO DE ENSINO TECNICO EM SAUDE DE JOAO PESSOA LTDA;25133675;4;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2507507;UNICORP CURSOS E CONSULTORIA EDUCACIONAL;25133683;4;1;;;1;0;1;0;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;FACULDADE KRONOS LTDA;25133730;4;1;;;1;0;1;0;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;ISO COLEGIO E CURSOS - UNIDADE SUL;25133748;4;1;;;1;0;0;1;1;1;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;ESCOLA LIDERANCA;25133829;4;1;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;ESCOLA INFANTIL LAPIS MAGICO;25133837;4;1;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;SISTEMA DE ENSINO PRIMEIROS PASSOS KIDS;25133845;4;1;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CENTRO EDUCACIONAL EVOLUIR - CRUZ DAS ARMAS;25133853;4;1;;;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;COLEGIO GGE;25133861;4;1;;;1;0;1;1;1;1;1;1;0;1;0
2025;Nordeste;2;Paraíba;PB;25;2507507;SISTEMA DE ENSINO BRASILEIRO A DISTANCIA - LTDA;25133896;4;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2507507;COLEGIO NOVO TEMPO;25133950;4;1;;;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CMEI TELMA LUCIA;25133977;3;1;;;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CENTRO DE ENSINO HBS LTDA;25133985;4;1;;;1;0;0;0;0;1;0;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CEMAPI - ARTHUR DA COSTA FREIRE;25134019;3;1;;;1;0;;0;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;HBE COLEGIO E CURSO;25134027;4;1;;;1;0;0;0;1;1;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CENTRO ESCOLAR MUNICIPAL DE LINGUAS ESTRANGEIRAS - CELEST;25134078;3;1;;;1;0;;0;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CEMAD - CENTRO ESCOLAR MUNICIPAL DE ATIVIDADES DESPORTIVAS;25134175;3;1;;;1;0;;0;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CENTRO EDUCACIONAL ANDRE LUIZ;25134248;4;1;;;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;ESCOLA HBJP;25134434;4;1;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;COLEGIO BATISTA BRASIL - JOAO PESSOA II;25134639;4;1;;;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;SERVICO NACIONAL DE APREDIZAGEM DO TRANSPORTE;25134698;4;1;;;1;0;1;0;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;EM PROFESSOR ABRAAO ALVES DE CARVALHO;25134736;3;1;;;1;0;0;0;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;COLEGIO DESPERTAR LTDA;25134787;4;1;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;ESCOLA E BERCARIO PLANET KIDS;25134825;4;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2507507;SISTEMA DE ENSINO CONEXAO LTDA;25134906;4;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2507507;REITZEL CENTRO EDUCACIONAL;25134914;4;1;;;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;INSTITUTO EDUCACIONAL SUCESSO;25134965;4;1;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;SISTEMA DE ENSINO EL SHADDAI;25135007;4;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2507507;AGAPE SERVICO DE ENSINO LTDA;25135619;4;1;;;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;COLEGIO MONTE REAL;25135643;4;1;;;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;COLEGIO E CURSO LINK;25135694;4;1;;;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CMEI MARCELEUSE ALVES DA SILVA;25135708;3;1;;;1;0;0;0;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CMEI GILBERTA DE FATIMA BEZERRA DE OLIVEIRA;25135775;3;1;;;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;UNIPB - FACULDADE UNIDA DA PARAIBA;25136607;4;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2507507;CENTRO ESTADUAL DE ARTE - CEARTE;25138200;2;1;-7.116693;-34.88451;1;0;;0;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;EM PROFESSORA ANAYDE BEIRIZ;25139401;3;1;-7.1740418;-34.9297431;1;1;0;0;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CMEI MARIA DE NAZARE;25139410;3;1;-7.184043333;-34.883135;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;SISTEMA DE ENSINO ALTERNATIVA CERTA LTDA;25144006;4;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2507507;CENTRO EDUCACIONAL CAUE;25145207;4;1;;;1;0;0;1;0;1;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;INSTITUTO ANJINHO AZUL;25145800;4;1;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CENTRO EDUCACIONAL CENECISTA PROFESSOR FELIPE TIAGO GOMES;25146807;4;1;;;1;0;0;0;0;0;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;INSTITUTO EDUCACIONAL G I LTDA;25147005;4;1;-7.13022;-34.87716;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;COLEGIO GERACAO CRIATIVA;25148001;4;1;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CMEI PROFESSORA MARINETE PAIVA FERNANDES DE OLIVEIRA;25149202;3;1;-7.2047813;-34.8410083;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CMEI PROFESSORA ANTONIETA ARANHA DE MACEDO;25149210;3;1;-7.0722717;-34.842805;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CMEI PROFESSOR JOSE DE CARVALHO DA COSTA FILHO;25149407;3;1;-7.137173087;-34.82729403;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CMEI MAESTRO PEDRO SANTOS;25149415;3;1;-7.17664441;-34.8182534;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CMEI LUZIA DA TAIPA;25149601;3;1;-7.19904447;-34.88399003;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;EM JORNALISTA RAIMUNDO NONATO BATISTA;25149806;3;1;-7.19888732;-34.88465861;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;SISTEMA DE ENSINO SHEKINAH;25150006;4;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2507507;CMEI GERTRUDES MARIA;25150600;3;1;-7.16383454;-34.90522178;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CENTRO EDUCACIONAL FRANCISCO DE ASSIS;25151002;4;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2507507;ESCOLA COMUNITARIA EBENEZER;25152009;4;1;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;ESCOLA HORAS ALEGRES;25153404;4;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2507507;JOAO MACHADO COLEGIO E CURSO;25153811;4;1;-7.133528;-34.87507;1;0;0;1;1;1;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CARL ROGERS - CENTRO DE EDUCACAO;25153820;4;1;-7.151158;-34.83745;1;0;0;1;1;1;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;JOAO MACHADO COLEGIO E CURSO BESSA;25154001;4;1;;;1;0;0;1;1;1;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;INSTITUTO DE EDUCACAO SARAH KALLEY;25154010;4;1;-7.150638;-34.88065;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;COLEGIO SHAMAH;25175807;4;1;;;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;MUNDO ENCANTADO;25181807;4;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2507507;INSTITUTO EDUCACIONAL LAPIS NA MAO;25186809;4;1;-7.132756;-34.91084;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CENTRO EDUCACIONAL DE ENSINO PENIEL;25202804;4;1;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CMEI ALEXANDRE RAMALHO ALVES FILHO;25210807;3;1;-7.1594;-34.89320833;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;NOVO RUMO EMPREENDIMENTOS EDUCACIONAIS LTDA;25216805;4;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2507507;ASSOCIACAO DE AMIGOS CALULA LEITE BRAGA DA TORRELANDIA E EXPEDICIONARIOS - CRECHE TIA NERITA;25218808;4;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2507507;SENAI - CENTRO DE EDUCACAO PROFISSIONAL ODILON RIBEIRO COUTINHO;25221809;4;1;-7.179005;-34.90541;1;0;1;0;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CRECHE AMIGUINHOS;25227807;4;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2507507;COLEGIO DO BETEL BRASILEIRO;25254952;4;1;-7.147251;-34.91098;1;0;0;1;1;1;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CAT PEDRO FRANCISCANO DO AMARAL;25257935;4;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2507507;EM PROFESSOR AFONSO PEREIRA DA SILVA;25258940;3;1;-7.1772205;-34.8179485;1;1;0;0;0;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CMEI RITA GADELHA DE SA;25263927;3;1;-7.14609794;-34.83148462;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;COLEGIO MUNDO DAS LETRAS E EXATO COLEGIO E CURSOS;25266942;4;1;-7.083614;-34.84512;1;0;0;1;1;1;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CMEI JORNALISTA ODUVALDO OLIVEIRA BATISTA;25269925;3;1;-7.100597369;-34.86961068;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CMEI MARIA DA PENHA MACEDO DE MELO;25270923;3;1;-7.1814451;-34.8813434;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;UNEPI - UNIAO DE ENSINO E PESQUISA INTEGRADA LTDA;25276930;4;1;-7.115554;-34.83406;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2507507;INSTITUTO DE ENSINO E EDUCACAO TECNICA DE JOAO PESSOA LTDA;25287923;4;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2507507;CENTRO EDUCACIONAL PRINCIPE DA PAZ;25290924;4;1;-7.17371;-34.8582;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;COLEGIO PRE SAUDE;25295926;4;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2507507;ESCOLA ORDEM E PROGRESSO;25296949;4;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2507507;INSTITUTO DE EDUCACAO DOCE MAE DE DEUS;25301926;4;1;-7.181571;-34.86952;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507507;CONE ESCOLINHA NOVA ESPERANCA;25301969;4;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2507507;CENTRO EDUCACIONAL MORIA;25304925;4;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2507507;ESCOLA INTERNACIONAL CIDADE VIVA;25306936;4;1;-7.0897935;-34.838463;1;0;0;1;1;1;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507606;CRECHE MUNICIPAL MAXIMINA MARIA DA CONCEICAO;25082264;3;1;-7.17448631;-35.58899887;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507606;ECI DOM ADAUTO;25082272;2;1;-7.174170292;-35.58858664;1;1;0;0;0;0;0;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507606;ESCOLA MUNICIPAL DO ENSINO INFANTIL E FUNDAMENTAL JOSE AUGUSTO DE LIRA;25082302;3;1;-7.1724665;-35.59145555;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507606;EMEF LUIS RIBEIRO COUTINHO;25082337;3;1;-7.170598581;-35.59211926;1;1;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507606;ESCOLA MUNICIPAL DO ENSINO INFANTIL E FUNDAMENTAL EUDOCIA GARCIA FIGUEIREDO;25082345;3;1;-7.165132505;-35.59152458;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507606;ESCOLA MUNICIPAL DO ENSINO INFANTIL E FUNDAMENTAL PADRE AZEVEDO;25082353;3;2;;;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507606;ESCOLA MUNICIPAL DO ENSINO INFANTIL E FUNDAMENTAL CICERA MENDONCA DE ARAUJO;25082361;3;1;-7.17080073;-35.58919103;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507606;ESCOLA MUNICIPAL DO ENSINO INFANTIL E FUNDAMENTAL MANOEL FELIX DE OLIVEIRA;25082370;3;2;-7.14282425;-35.56198543;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507606;ESCOLA MUNICIPAL DO ENSINO INFANTIL E FUNDAMENTAL MANOEL PEREIRA DA SILVA;25082418;3;2;-7.136958333;-35.55243667;1;1;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507606;ESCOLA MUNICIPAL DO ENSINO INFANTIL E FUNDAMENTAL MANOEL MENDES DA ROCHA;25082442;3;1;-7.18061706;-35.58263413;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507606;ESCOLA MUNIC DO ENS INFANTIL E FUNDAMENTAL NOSSA SENHORA DA CONCEICAO;25082469;3;2;-7.13870005;-35.54365993;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507606;CENTRO EDUCACIONAL DE JUAREZ TAVORA;25112112;4;1;;;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507606;CRECHE MUNICIPAL NILTON RODRIGUES DE OLIVEIRA;25129163;3;2;;;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507606;NATALIA PEREIRA DE FIGUEIREDO ALVES;25132652;4;1;;;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507705;ESC MUN ENS FUND SEVERINO MARINHEIRO;25041428;3;1;-7.068765722;-36.57451227;1;0;0;0;0;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507705;CRECHE MUNICIPAL ANA DE MORAIS ROMA;25041444;3;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2507705;CRECHE PRE- ESCOLA EDIVALDO MOTTA;25041452;3;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2507705;ECIT DEPUTADO GENIVAL MATIAS;25041525;2;1;-7.0677388;-36.5747373;1;0;1;0;0;0;0;0;1;0;0
2025;Nordeste;2;Paraíba;PB;25;2507705;EMEF FCO JOSE DO NASCIMENTO;25041665;3;2;-7.05873183;-36.61237626;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507705;ESC MUL ENS FUND FREI DAMIAO;25041800;3;1;-7.071537198;-36.58141946;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507705;ESC MUL ENS FUND JOSE ANANIAS APOLINARIO;25041983;3;2;-6.985472697;-36.48720553;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507705;EMEF VITALINO BARTOLOMEU;25042076;3;2;-7.027435019;-36.55968846;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507705;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ANTONIO CARLOS DE MORAIS;25042084;3;2;-7.041221196;-36.53035532;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507705;EMEF JOAO ARAUJO;25042165;3;2;-7.06480131;-36.64714258;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507705;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL JOAQUIM MEDEIROS;25042181;3;1;-7.076665121;-36.57857146;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507705;EMEF JOSE PEIXE;25042190;3;2;-7.084331587;-36.59878702;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507705;ESC MUL ENS FUND MIGUEL LUCINDO;25042211;3;2;-7.040398135;-36.60686935;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507705;EMEF FRANCISCA NUNES PEREIRA;25042238;3;2;-7.176964316;-36.5291422;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507705;EMEF PADRE CICERO;25104446;3;2;-7.071059933;-36.60498057;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507705;ESCOLA PARTICULAR NOSSA SENHORA DE FATIMA;25108638;4;1;-7.0707883;-36.5784541;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507705;ESCOLA SUPLETIVA DE 1º GRAU;25110756;3;1;-7.068605083;-36.57448956;1;1;0;0;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507705;EEEFM DEPUTADO PEDRO PASCOAL DE OLIVEIRA;25118358;2;1;-7.06828887;-36.5836568;1;1;1;0;0;0;1;1;0;1;0
2025;Nordeste;2;Paraíba;PB;25;2507705;CENTRO EDUCACIONAL REI DAVI;25129201;4;1;-7.0646167;-36.5754309;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2507705;CRECHE MUNICIPAL MARIA AMELIA DINIZ;25132903;3;1;-7.06546891;-36.58517799;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507705;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL LUIZ GONZAGA BURITY;25132911;3;1;-7.06461756;-36.57904303;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507705;ESCOLA ESPACO CRESCER;25134558;4;1;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507705;ESCOLA CONECTAR E APRENDER;25134620;4;1;;;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507705;ESCOLA PEQUENO APRENDIZ;25137603;4;1;-7.07026941;-36.57654847;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2507804;EMEIEFM SANTO ONOFRE;25038460;3;1;-6.99405191;-36.71591188;1;0;0;0;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507804;ECIT EZEQUIEL FERNANDES;25038478;2;1;-6.9966515;-36.7119202;1;1;1;0;0;0;0;1;1;0;0
2025;Nordeste;2;Paraíba;PB;25;2507804;EMEIEF JOSE MARIANO DA NOBREGA;25038648;3;2;-7.041653157;-36.83997134;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507804;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL ENSINO FUNDAMENTAL CASTELO BRANCO;25038729;3;2;-6.950145364;-36.6785094;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507804;ESCOLA ESTRELA DA MANHA;25108875;4;1;-6.99401362;-36.71414078;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507804;ESCOLA PEQUENO PRINCIPE;25111744;4;1;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507804;CRECHE MUNICIPAL MARIA LETICIA FEITOZA NASCIMENTO;25132920;3;1;;;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2507804;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL JOSE PEREIRA DE MELO;25132938;3;1;;;1;0;0;0;1;1;0;0;0;0;0
